date,region,retail_sales,flight_bookings,hotel_prices,festival_uplift
2021-06-20,North,1752.37,189.59,378.35,0.0
2021-06-21,North,1735.05,189.49,371.67,0.0
2021-06-22,North,1659.72,182.02,385.1,0.0
2021-06-23,North,1817.0,195.49,402.5,0.0
2021-06-24,North,1606.21,187.93,388.74,0.0
2021-06-25,North,1642.52,194.81,424.19,0.0
2021-06-26,North,1702.06,193.29,380.01,0.0
2021-06-27,North,1697.48,183.7,411.45,0.0
2021-06-28,North,1716.84,170.27,382.55,0.0
2021-06-29,North,1770.88,183.63,408.61,0.0
2021-06-30,North,1685.32,205.61,388.38,0.0
2021-07-01,North,1696.43,185.18,390.11,0.0
2021-07-02,North,1660.46,196.73,403.94,0.0
2021-07-03,North,1719.05,191.27,419.09,0.0
2021-07-04,North,1673.16,186.95,385.19,0.0
2021-07-05,North,1672.58,189.3,398.38,0.0
2021-07-06,North,1715.16,201.23,367.81,0.0
2021-07-07,North,1739.19,181.53,398.75,0.0
2021-07-08,North,1576.5,181.76,387.24,0.0
2021-07-09,North,1704.41,189.24,416.46,0.0
2021-07-10,North,1672.32,209.35,383.05,0.0
2021-07-11,North,1732.68,197.94,386.24,0.0
2021-07-12,North,1672.27,200.62,370.6,0.0
2021-07-13,North,1749.3,204.08,380.71,0.0
2021-07-14,North,1649.9,178.77,382.07,0.0
2021-07-15,North,1571.69,189.97,371.57,0.0
2021-07-16,North,1735.27,192.15,406.05,0.0
2021-07-17,North,1640.0,184.54,423.7,0.0
2021-07-18,North,1602.65,216.75,387.87,0.0
2021-07-19,North,1681.96,198.56,400.42,0.0
2021-07-20,North,1668.7,191.25,387.99,0.0
2021-07-21,North,1721.31,175.91,389.94,0.0
2021-07-22,North,1724.28,200.48,381.28,0.0
2021-07-23,North,1683.95,163.61,423.06,0.0
2021-07-24,North,1634.43,196.59,415.82,0.0
2021-07-25,North,1692.53,190.42,395.99,0.0
2021-07-26,North,1685.96,198.32,386.14,0.0
2021-07-27,North,1705.67,203.54,381.71,0.0
2021-07-28,North,1633.01,212.01,370.09,0.0
2021-07-29,North,1656.25,197.49,379.71,0.0
2021-07-30,North,1701.27,183.3,375.11,0.0
2021-07-31,North,1737.7,166.72,372.52,0.0
2021-08-01,North,1723.17,201.09,407.85,0.0
2021-08-02,North,1678.52,180.73,402.28,0.0
2021-08-03,North,1649.59,185.4,355.59,0.0
2021-08-04,North,1693.7,201.25,412.96,0.0
2021-08-05,North,1618.49,187.11,416.09,0.0
2021-08-06,North,1631.76,191.73,394.74,0.0
2021-08-07,North,1747.66,191.16,368.63,0.0
2021-08-08,North,1691.83,190.09,369.45,0.0
2021-08-09,North,1653.92,197.81,405.4,0.0
2021-08-10,North,1712.32,173.84,404.57,0.0
2021-08-11,North,1734.79,191.77,359.01,0.0
2021-08-12,North,1647.78,194.54,385.46,0.0
2021-08-13,North,1648.23,185.56,369.79,0.0
2021-08-14,North,1641.55,196.07,394.34,0.0
2021-08-15,North,1716.96,193.85,415.12,0.0
2021-08-16,North,1717.04,207.69,351.64,0.0
2021-08-17,North,1737.25,196.17,382.36,0.0
2021-08-18,North,1717.99,197.68,377.59,0.0
2021-08-19,North,1585.55,211.93,403.81,0.0
2021-08-20,North,1680.82,190.66,416.46,0.0
2021-08-21,North,1613.46,184.02,404.73,0.0
2021-08-22,North,1640.35,190.28,390.68,0.0
2021-08-23,North,1674.14,209.65,440.61,0.0
2021-08-24,North,1707.01,196.38,377.59,0.0
2021-08-25,North,1620.32,191.34,378.5,0.0
2021-08-26,North,1548.26,186.51,395.16,0.0
2021-08-27,North,1673.15,185.87,416.35,0.0
2021-08-28,North,1795.95,190.48,391.58,0.0
2021-08-29,North,1653.27,187.09,368.09,0.0
2021-08-30,North,1665.4,181.39,397.15,0.0
2021-08-31,North,1751.82,189.34,398.41,0.0
2021-09-01,North,1691.88,202.77,378.22,0.0
2021-09-02,North,1672.87,214.09,373.53,0.0
2021-09-03,North,1683.79,181.06,410.27,0.0
2021-09-04,North,1673.87,192.3,377.39,0.0
2021-09-05,North,1604.04,180.31,373.99,0.0
2021-09-06,North,1593.63,192.95,420.2,0.0
2021-09-07,North,1754.72,176.28,395.28,0.0
2021-09-08,North,1669.26,199.7,382.77,0.0
2021-09-09,North,1664.76,206.87,397.8,0.0
2021-09-10,North,1654.94,200.7,408.07,0.0
2021-09-11,North,1698.2,203.88,389.53,0.0
2021-09-12,North,1785.78,208.81,390.94,0.0
2021-09-13,North,1684.75,190.15,387.0,0.0
2021-09-14,North,1628.86,188.99,385.52,0.0
2021-09-15,North,1651.3,193.1,394.39,0.0
2021-09-16,North,1711.24,193.26,388.68,0.0
2021-09-17,North,1628.28,200.21,396.14,0.0
2021-09-18,North,1699.76,196.78,374.57,0.0
2021-09-19,North,1540.84,180.42,405.78,0.0
2021-09-20,North,1645.12,200.72,373.19,0.0
2021-09-21,North,1687.76,181.71,417.04,0.0
2021-09-22,North,1719.6,187.68,379.27,0.0
2021-09-23,North,1614.92,181.66,371.11,0.0
2021-09-24,North,1580.46,213.77,389.89,0.0
2021-09-25,North,1642.32,189.4,369.63,0.0
2021-09-26,North,1598.85,175.79,426.48,0.0
2021-09-27,North,1647.43,202.61,395.52,0.0
2021-09-28,North,1654.32,166.4,387.16,0.0
2021-09-29,North,1588.47,193.59,394.13,0.0
2021-09-30,North,1694.43,165.47,419.56,0.0
2021-10-01,North,1646.14,196.29,345.65,0.0
2021-10-02,North,1707.81,187.46,377.48,0.0
2021-10-03,North,1561.33,192.26,387.8,0.0
2021-10-04,North,1602.52,195.8,355.56,0.0
2021-10-05,North,1679.01,193.73,373.77,0.0
2021-10-06,North,1613.03,186.57,389.74,0.0
2021-10-07,North,1644.57,207.69,401.99,0.0
2021-10-08,North,1652.65,190.86,366.21,0.0
2021-10-09,North,1660.35,192.0,373.35,0.0
2021-10-10,North,1618.38,202.43,390.84,0.0
2021-10-11,North,1659.56,181.53,389.6,0.0
2021-10-12,North,1612.8,201.97,410.66,0.0
2021-10-13,North,1685.48,190.05,406.34,0.0
2021-10-14,North,1645.87,194.43,357.96,0.0
2021-10-15,North,1659.21,188.89,359.86,0.0
2021-10-16,North,1779.81,198.65,376.92,0.0
2021-10-17,North,1595.81,194.1,358.7,0.0
2021-10-18,North,1720.46,193.35,389.6,0.0
2021-10-19,North,1517.93,196.91,386.39,0.0
2021-10-20,North,1546.85,192.85,414.64,0.0
2021-10-21,North,1588.61,201.64,432.56,0.0
2021-10-22,North,1591.65,215.41,443.03,0.0
2021-10-23,North,1660.6,192.2,395.8,0.0
2021-10-24,North,1664.8,211.93,418.53,0.0
2021-10-25,North,1637.46,186.51,375.77,0.0
2021-10-26,North,1642.6,173.51,399.91,0.0
2021-10-27,North,1676.39,206.27,377.61,0.0
2021-10-28,North,1691.57,185.4,334.71,0.0
2021-10-29,North,1583.5,198.52,413.94,0.0
2021-10-30,North,1631.65,194.6,377.66,0.0
2021-10-31,North,1646.19,190.23,385.18,0.0
2021-11-01,North,2224.75,262.39,481.37,0.329
2021-11-02,North,2074.11,216.89,504.18,0.288
2021-11-03,North,1995.6,201.96,422.64,0.213
2021-11-04,North,2220.44,227.97,490.32,0.345
2021-11-05,North,1934.24,214.6,470.9,0.198
2021-11-06,North,2073.17,227.54,471.82,0.285
2021-11-07,North,2180.77,232.57,490.49,0.318
2021-11-08,North,1642.71,199.44,363.12,0.0
2021-11-09,North,1674.21,190.52,416.93,0.0
2021-11-10,North,1596.5,177.34,373.1,0.0
2021-11-11,North,1631.6,184.68,373.32,0.0
2021-11-12,North,1637.65,199.64,380.2,0.0
2021-11-13,North,1689.79,199.93,393.68,0.0
2021-11-14,North,1602.07,175.15,384.61,0.0
2021-11-15,North,1660.81,202.67,395.89,0.0
2021-11-16,North,1661.72,189.24,417.2,0.0
2021-11-17,North,1731.4,181.84,380.89,0.0
2021-11-18,North,1598.74,201.61,406.42,0.0
2021-11-19,North,1616.24,181.07,402.26,0.0
2021-11-20,North,1602.26,186.15,351.53,0.0
2021-11-21,North,1565.66,189.43,431.76,0.0
2021-11-22,North,1737.41,202.86,391.85,0.0
2021-11-23,North,1587.13,176.79,352.07,0.0
2021-11-24,North,1608.43,193.08,400.88,0.0
2021-11-25,North,1715.07,199.77,404.63,0.0
2021-11-26,North,1561.67,199.41,398.33,0.0
2021-11-27,North,1687.2,204.56,382.28,0.0
2021-11-28,North,1578.78,192.93,357.95,0.0
2021-11-29,North,1711.83,187.15,412.69,0.0
2021-11-30,North,1541.07,199.07,345.36,0.0
2021-12-01,North,1561.96,213.03,395.94,0.0
2021-12-02,North,1622.46,194.37,380.65,0.0
2021-12-03,North,1698.38,188.56,395.71,0.0
2021-12-04,North,1648.32,198.46,399.28,0.0
2021-12-05,North,1633.17,187.28,374.78,0.0
2021-12-06,North,1717.35,182.97,414.4,0.0
2021-12-07,North,1757.91,202.04,402.54,0.0
2021-12-08,North,1683.86,203.33,390.29,0.0
2021-12-09,North,1619.21,201.08,403.62,0.0
2021-12-10,North,1629.56,201.37,371.63,0.0
2021-12-11,North,1586.16,167.63,398.04,0.0
2021-12-12,North,1655.75,173.11,385.78,0.0
2021-12-13,North,1569.35,170.42,417.91,0.0
2021-12-14,North,1678.56,202.07,399.8,0.0
2021-12-15,North,1751.38,184.16,357.17,0.0
2021-12-16,North,1687.12,170.3,381.74,0.0
2021-12-17,North,1627.93,199.57,385.99,0.0
2021-12-18,North,1677.88,197.61,403.84,0.0
2021-12-19,North,1732.71,199.41,354.06,0.0
2021-12-20,North,1730.37,184.99,402.41,0.0
2021-12-21,North,1601.82,207.57,415.79,0.0
2021-12-22,North,1927.68,217.13,472.91,0.149
2021-12-23,North,1952.14,228.29,476.6,0.187
2021-12-24,North,1894.16,222.61,422.12,0.119
2021-12-25,North,1865.57,200.45,407.3,0.116
2021-12-26,North,1849.71,235.12,480.38,0.205
2021-12-27,North,1869.45,222.28,451.59,0.143
2021-12-28,North,2007.21,224.44,427.71,0.207
2021-12-29,North,1581.76,195.47,410.08,0.0
2021-12-30,North,1682.73,192.49,392.88,0.0
2021-12-31,North,1577.69,208.83,368.07,0.0
2022-01-01,North,1614.18,199.36,422.14,0.0
2022-01-02,North,1721.39,198.0,397.38,0.0
2022-01-03,North,1610.35,192.16,410.17,0.0
2022-01-04,North,1683.47,173.05,402.74,0.0
2022-01-05,North,1567.32,189.66,391.81,0.0
2022-01-06,North,1759.3,197.5,374.24,0.0
2022-01-07,North,1640.25,186.7,419.97,0.0
2022-01-08,North,1660.49,189.07,369.93,0.0
2022-01-09,North,1664.92,198.02,419.73,0.0
2022-01-10,North,1686.6,180.0,413.48,0.0
2022-01-11,North,1580.52,207.28,412.25,0.0
2022-01-12,North,1656.47,191.5,414.61,0.0
2022-01-13,North,1624.07,204.61,370.98,0.0
2022-01-14,North,1572.8,200.55,395.34,0.0
2022-01-15,North,1706.91,193.48,358.35,0.0
2022-01-16,North,1640.22,173.27,395.44,0.0
2022-01-17,North,1670.24,191.46,390.25,0.0
2022-01-18,North,1667.4,190.23,373.62,0.0
2022-01-19,North,1641.95,201.34,421.79,0.0
2022-01-20,North,1757.75,178.35,406.78,0.0
2022-01-21,North,1656.93,180.44,387.91,0.0
2022-01-22,North,1581.7,196.95,379.07,0.0
2022-01-23,North,1639.89,184.17,392.92,0.0
2022-01-24,North,1685.21,201.19,382.67,0.0
2022-01-25,North,1687.17,184.11,383.82,0.0
2022-01-26,North,1606.47,204.26,393.36,0.0
2022-01-27,North,1707.66,193.65,386.02,0.0
2022-01-28,North,1573.38,190.89,407.31,0.0
2022-01-29,North,1719.06,193.97,428.32,0.0
2022-01-30,North,1596.22,188.0,420.08,0.0
2022-01-31,North,1651.22,178.82,395.65,0.0
2022-02-01,North,1716.11,192.71,420.29,0.0
2022-02-02,North,1669.21,189.46,427.4,0.0
2022-02-03,North,1704.42,177.84,378.13,0.0
2022-02-04,North,1694.88,185.91,367.73,0.0
2022-02-05,North,1728.62,192.83,387.49,0.0
2022-02-06,North,1717.79,202.97,369.37,0.0
2022-02-07,North,1642.36,215.35,425.89,0.0
2022-02-08,North,1697.07,186.74,406.23,0.0
2022-02-09,North,1589.47,186.88,405.6,0.0
2022-02-10,North,1663.29,179.45,404.8,0.0
2022-02-11,North,1707.5,188.65,363.86,0.0
2022-02-12,North,1673.66,192.02,392.66,0.0
2022-02-13,North,1689.69,194.39,427.77,0.0
2022-02-14,North,1657.09,188.7,389.58,0.0
2022-02-15,North,1724.61,178.86,400.14,0.0
2022-02-16,North,1664.54,191.27,371.3,0.0
2022-02-17,North,1645.7,193.85,374.59,0.0
2022-02-18,North,1713.71,213.68,386.33,0.0
2022-02-19,North,1599.55,181.02,403.97,0.0
2022-02-20,North,1695.28,166.38,368.1,0.0
2022-02-21,North,1618.53,202.18,367.64,0.0
2022-02-22,North,1734.98,199.92,413.45,0.0
2022-02-23,North,1658.46,208.25,369.32,0.0
2022-02-24,North,1678.7,184.72,410.75,0.0
2022-02-25,North,1693.02,203.91,379.75,0.0
2022-02-26,North,1576.35,176.56,367.37,0.0
2022-02-27,North,1640.75,180.13,386.92,0.0
2022-02-28,North,1725.91,195.32,383.12,0.0
2022-03-01,North,1717.57,193.84,418.51,0.0
2022-03-02,North,1688.79,186.35,390.34,0.0
2022-03-03,North,1607.63,198.49,402.6,0.0
2022-03-04,North,1704.84,198.08,383.53,0.0
2022-03-05,North,1711.71,200.3,395.33,0.0
2022-03-06,North,1678.86,180.83,393.55,0.0
2022-03-07,North,1738.14,189.87,352.14,0.0
2022-03-08,North,1643.29,213.73,393.49,0.0
2022-03-09,North,1652.45,212.58,400.93,0.0
2022-03-10,North,1554.2,182.99,371.12,0.0
2022-03-11,North,1724.91,196.18,396.66,0.0
2022-03-12,North,1695.1,186.1,330.8,0.0
2022-03-13,North,1595.82,193.89,432.78,0.0
2022-03-14,North,1592.48,212.88,404.49,0.0
2022-03-15,North,1637.28,188.9,397.81,0.0
2022-03-16,North,1721.09,184.49,406.02,0.0
2022-03-17,North,1666.9,179.96,398.02,0.0
2022-03-18,North,1642.19,202.84,402.73,0.0
2022-03-19,North,1632.64,184.2,420.01,0.0
2022-03-20,North,1630.92,192.87,393.81,0.0
2022-03-21,North,1587.3,198.96,327.3,0.0
2022-03-22,North,1624.14,184.43,386.01,0.0
2022-03-23,North,1631.51,204.27,362.69,0.0
2022-03-24,North,1719.7,196.79,378.13,0.0
2022-03-25,North,1677.81,189.51,375.11,0.0
2022-03-26,North,1645.36,187.4,391.76,0.0
2022-03-27,North,1802.66,191.24,377.78,0.0
2022-03-28,North,1654.52,172.17,375.59,0.0
2022-03-29,North,1746.62,184.5,406.04,0.0
2022-03-30,North,1769.86,183.3,379.29,0.0
2022-03-31,North,1610.86,204.16,385.7,0.0
2022-04-01,North,1693.61,196.76,374.0,0.0
2022-04-02,North,1664.59,204.18,392.22,0.0
2022-04-03,North,1661.08,179.32,406.4,0.0
2022-04-04,North,1719.36,190.62,412.93,0.0
2022-04-05,North,1661.01,205.43,385.23,0.0
2022-04-06,North,1667.92,194.06,393.81,0.0
2022-04-07,North,1684.89,207.51,376.1,0.0
2022-04-08,North,1675.19,178.12,388.83,0.0
2022-04-09,North,1635.76,183.79,389.67,0.0
2022-04-10,North,1734.81,206.64,398.72,0.0
2022-04-11,North,1748.02,196.54,439.56,0.0
2022-04-12,North,1713.36,190.25,380.07,0.0
2022-04-13,North,1677.94,193.18,379.25,0.0
2022-04-14,North,1662.09,196.76,371.87,0.0
2022-04-15,North,1662.76,184.32,341.33,0.0
2022-04-16,North,1816.4,189.54,382.11,0.0
2022-04-17,North,1746.02,194.12,444.68,0.0
2022-04-18,North,1657.72,203.98,410.17,0.0
2022-04-19,North,1708.56,175.77,404.48,0.0
2022-04-20,North,1682.8,198.75,401.7,0.0
2022-04-21,North,1730.72,184.62,396.23,0.0
2022-04-22,North,1729.31,196.52,384.3,0.0
2022-04-23,North,1756.93,197.61,407.79,0.0
2022-04-24,North,1660.83,190.87,372.54,0.0
2022-04-25,North,1709.21,175.73,387.71,0.0
2022-04-26,North,1617.16,182.94,384.16,0.0
2022-04-27,North,1642.34,196.39,400.42,0.0
2022-04-28,North,1750.03,188.16,376.56,0.0
2022-04-29,North,1658.91,189.86,419.44,0.0
2022-04-30,North,1966.69,201.03,446.71,0.181
2022-05-01,North,1998.94,207.4,480.66,0.171
2022-05-02,North,1900.52,209.54,433.43,0.09
2022-05-03,North,1911.5,228.33,475.6,0.154
2022-05-04,North,1815.3,191.3,455.14,0.182
2022-05-05,North,1996.33,213.84,454.31,0.198
2022-05-06,North,2110.14,229.47,425.35,0.191
2022-05-07,North,1728.65,205.44,427.76,0.0
2022-05-08,North,1778.32,203.01,385.08,0.0
2022-05-09,North,1656.18,196.95,408.6,0.0
2022-05-10,North,1631.44,202.3,388.88,0.0
2022-05-11,North,1737.18,203.21,386.42,0.0
2022-05-12,North,1726.7,182.31,379.68,0.0
2022-05-13,North,1730.62,190.25,386.91,0.0
2022-05-14,North,1762.64,207.13,372.63,0.0
2022-05-15,North,1737.73,171.75,420.37,0.0
2022-05-16,North,1737.58,193.77,368.84,0.0
2022-05-17,North,1753.7,201.48,404.09,0.0
2022-05-18,North,1743.73,208.97,396.65,0.0
2022-05-19,North,1762.13,216.53,390.5,0.0
2022-05-20,North,1770.34,198.27,407.03,0.0
2022-05-21,North,1797.16,223.74,384.32,0.0
2022-05-22,North,1688.78,188.07,407.45,0.0
2022-05-23,North,1745.93,179.86,378.11,0.0
2022-05-24,North,1704.05,191.19,424.76,0.0
2022-05-25,North,1681.55,199.94,394.33,0.0
2022-05-26,North,1689.41,187.49,350.7,0.0
2022-05-27,North,1749.31,213.03,391.64,0.0
2022-05-28,North,1746.14,185.26,438.34,0.0
2022-05-29,North,1745.92,180.26,418.56,0.0
2022-05-30,North,1715.28,192.75,407.42,0.0
2022-05-31,North,1727.41,197.99,407.11,0.0
2022-06-01,North,1768.8,216.55,436.5,0.0
2022-06-02,North,1654.11,185.74,402.78,0.0
2022-06-03,North,1730.49,175.68,409.36,0.0
2022-06-04,North,1734.43,203.32,351.31,0.0
2022-06-05,North,1768.27,192.39,407.38,0.0
2022-06-06,North,1663.77,196.12,368.47,0.0
2022-06-07,North,1806.72,181.39,390.03,0.0
2022-06-08,North,1743.32,188.37,386.09,0.0
2022-06-09,North,1746.65,179.2,393.43,0.0
2022-06-10,North,1713.93,208.68,369.22,0.0
2022-06-11,North,1761.58,190.41,404.99,0.0
2022-06-12,North,1737.76,177.05,393.62,0.0
2022-06-13,North,1796.49,202.98,372.93,0.0
2022-06-14,North,1664.65,193.97,411.92,0.0
2022-06-15,North,1746.18,215.85,394.49,0.0
2022-06-16,North,1758.52,185.47,356.38,0.0
2022-06-17,North,1729.46,185.55,364.96,0.0
2022-06-18,North,1719.23,209.65,410.58,0.0
2022-06-19,North,1722.0,181.39,377.46,0.0
2022-06-20,North,1749.56,193.29,413.37,0.0
2022-06-21,North,1651.02,197.62,400.8,0.0
2022-06-22,North,1790.45,194.62,371.32,0.0
2022-06-23,North,1718.88,193.42,392.0,0.0
2022-06-24,North,1749.97,178.56,426.26,0.0
2022-06-25,North,1762.62,186.71,365.19,0.0
2022-06-26,North,1718.66,188.25,387.65,0.0
2022-06-27,North,1739.09,191.91,387.32,0.0
2022-06-28,North,1644.57,192.46,395.79,0.0
2022-06-29,North,1783.62,193.59,400.65,0.0
2022-06-30,North,1801.71,197.14,402.39,0.0
2022-07-01,North,1663.34,199.9,378.95,0.0
2022-07-02,North,1728.76,186.02,413.48,0.0
2022-07-03,North,1688.27,188.53,390.31,0.0
2022-07-04,North,1741.57,190.49,438.31,0.0
2022-07-05,North,1783.58,184.08,375.41,0.0
2022-07-06,North,1801.2,192.5,389.11,0.0
2022-07-07,North,1808.61,181.31,390.96,0.0
2022-07-08,North,1818.74,192.77,382.73,0.0
2022-07-09,North,1742.78,191.1,377.48,0.0
2022-07-10,North,1697.24,181.33,384.51,0.0
2022-07-11,North,1749.54,182.66,366.77,0.0
2022-07-12,North,1787.62,174.08,397.17,0.0
2022-07-13,North,1695.28,188.14,413.61,0.0
2022-07-14,North,1840.34,173.06,385.42,0.0
2022-07-15,North,1802.91,194.75,380.09,0.0
2022-07-16,North,1748.37,192.19,355.87,0.0
2022-07-17,North,1723.84,188.32,375.87,0.0
2022-07-18,North,1726.61,201.86,395.79,0.0
2022-07-19,North,1764.46,200.31,415.99,0.0
2022-07-20,North,1749.97,187.55,394.94,0.0
2022-07-21,North,1809.64,181.82,400.01,0.0
2022-07-22,North,1745.65,197.65,398.62,0.0
2022-07-23,North,1788.76,187.54,428.49,0.0
2022-07-24,North,1762.72,192.74,451.51,0.0
2022-07-25,North,1778.33,181.87,404.8,0.0
2022-07-26,North,1754.02,202.19,371.68,0.0
2022-07-27,North,1801.59,190.04,364.84,0.0
2022-07-28,North,1803.0,204.63,390.76,0.0
2022-07-29,North,1790.55,184.18,412.24,0.0
2022-07-30,North,1798.61,192.47,409.19,0.0
2022-07-31,North,1721.69,196.85,373.48,0.0
2022-08-01,North,1785.74,187.22,376.44,0.0
2022-08-02,North,1832.71,181.27,360.26,0.0
2022-08-03,North,1795.5,212.83,398.25,0.0
2022-08-04,North,1720.06,196.78,414.64,0.0
2022-08-05,North,1769.78,187.13,366.08,0.0
2022-08-06,North,1791.68,199.85,368.8,0.0
2022-08-07,North,1735.73,199.6,363.39,0.0
2022-08-08,North,1706.36,179.98,379.98,0.0
2022-08-09,North,1759.13,199.2,425.17,0.0
2022-08-10,North,1738.56,196.77,380.69,0.0
2022-08-11,North,1775.55,201.71,362.87,0.0
2022-08-12,North,1697.35,183.43,394.39,0.0
2022-08-13,North,1805.82,200.2,388.62,0.0
2022-08-14,North,1746.51,189.48,387.65,0.0
2022-08-15,North,1828.69,203.43,377.62,0.0
2022-08-16,North,1765.71,182.82,387.35,0.0
2022-08-17,North,1778.94,204.94,379.66,0.0
2022-08-18,North,1772.21,190.0,362.6,0.0
2022-08-19,North,1747.11,190.4,397.26,0.0
2022-08-20,North,1905.78,180.62,414.48,0.0
2022-08-21,North,1758.02,194.71,382.44,0.0
2022-08-22,North,1834.64,194.79,402.31,0.0
2022-08-23,North,1729.43,175.14,397.92,0.0
2022-08-24,North,1803.36,204.54,377.36,0.0
2022-08-25,North,1809.34,187.63,385.85,0.0
2022-08-26,North,1784.82,200.32,371.72,0.0
2022-08-27,North,1758.12,196.89,386.21,0.0
2022-08-28,North,1774.14,209.36,387.3,0.0
2022-08-29,North,1767.78,170.59,405.07,0.0
2022-08-30,North,1908.68,196.36,396.15,0.0
2022-08-31,North,1788.08,204.23,360.16,0.0
2022-09-01,North,1816.08,183.56,391.87,0.0
2022-09-02,North,1879.55,193.75,388.99,0.0
2022-09-03,North,1747.27,177.63,383.02,0.0
2022-09-04,North,1793.6,208.5,370.87,0.0
2022-09-05,North,1778.88,191.93,401.43,0.0
2022-09-06,North,1788.65,200.0,404.97,0.0
2022-09-07,North,1784.62,187.04,374.62,0.0
2022-09-08,North,1757.59,209.45,409.64,0.0
2022-09-09,North,1804.57,192.84,419.82,0.0
2022-09-10,North,1742.28,177.48,366.18,0.0
2022-09-11,North,1845.46,170.83,394.85,0.0
2022-09-12,North,1827.79,194.1,364.58,0.0
2022-09-13,North,1772.56,200.64,354.94,0.0
2022-09-14,North,1775.58,195.72,403.48,0.0
2022-09-15,North,1812.21,193.52,362.17,0.0
2022-09-16,North,1759.1,204.11,382.27,0.0
2022-09-17,North,1890.22,187.37,378.61,0.0
2022-09-18,North,1818.11,199.05,381.39,0.0
2022-09-19,North,1820.47,180.82,411.32,0.0
2022-09-20,North,1835.47,191.7,412.08,0.0
2022-09-21,North,1773.01,192.41,377.37,0.0
2022-09-22,North,1857.01,174.87,394.94,0.0
2022-09-23,North,1808.87,189.16,406.56,0.0
2022-09-24,North,1851.23,186.48,399.63,0.0
2022-09-25,North,1794.4,192.01,375.79,0.0
2022-09-26,North,1870.73,187.2,365.8,0.0
2022-09-27,North,1825.51,210.29,399.2,0.0
2022-09-28,North,1915.13,178.54,426.89,0.0
2022-09-29,North,1788.09,181.53,380.22,0.0
2022-09-30,North,1817.36,189.83,392.07,0.0
2022-10-01,North,1756.11,199.2,353.45,0.0
2022-10-02,North,1781.78,192.39,386.26,0.0
2022-10-03,North,1839.74,193.85,385.33,0.0
2022-10-04,North,1865.82,187.61,389.4,0.0
2022-10-05,North,1958.15,208.97,383.15,0.0
2022-10-06,North,1805.61,203.6,394.45,0.0
2022-10-07,North,1764.33,192.97,395.48,0.0
2022-10-08,North,1849.19,196.89,384.58,0.0
2022-10-09,North,1755.67,202.82,401.41,0.0
2022-10-10,North,1840.81,179.85,348.91,0.0
2022-10-11,North,1788.01,208.6,396.11,0.0
2022-10-12,North,1824.23,178.79,383.13,0.0
2022-10-13,North,1868.73,201.02,388.26,0.0
2022-10-14,North,1809.16,191.19,405.55,0.0
2022-10-15,North,1861.86,195.19,402.89,0.0
2022-10-16,North,1859.39,198.87,377.88,0.0
2022-10-17,North,1723.02,185.99,375.67,0.0
2022-10-18,North,1771.67,186.49,389.21,0.0
2022-10-19,North,1739.16,191.51,419.11,0.0
2022-10-20,North,1917.84,194.71,389.59,0.0
2022-10-21,North,2326.68,261.62,463.91,0.283
2022-10-22,North,2512.99,231.41,463.0,0.317
2022-10-23,North,2270.68,263.72,552.39,0.307
2022-10-24,North,2067.04,218.03,476.81,0.154
2022-10-25,North,2485.23,234.59,506.54,0.336
2022-10-26,North,2194.48,241.97,474.04,0.199
2022-10-27,North,2375.22,239.39,476.45,0.285
2022-10-28,North,1758.96,199.51,384.22,0.0
2022-10-29,North,1890.96,193.54,383.24,0.0
2022-10-30,North,1861.44,181.38,392.94,0.0
2022-10-31,North,1843.14,184.58,409.6,0.0
2022-11-01,North,1789.24,212.97,385.16,0.0
2022-11-02,North,1840.17,207.67,362.39,0.0
2022-11-03,North,1809.85,202.09,397.29,0.0
2022-11-04,North,1742.36,197.63,416.0,0.0
2022-11-05,North,1822.81,195.81,363.93,0.0
2022-11-06,North,1817.93,199.48,402.52,0.0
2022-11-07,North,1879.33,189.35,389.42,0.0
2022-11-08,North,1714.93,200.29,396.47,0.0
2022-11-09,North,1838.84,188.46,394.69,0.0
2022-11-10,North,1769.73,182.12,377.27,0.0
2022-11-11,North,1843.89,192.28,391.1,0.0
2022-11-12,North,1847.07,194.35,391.79,0.0
2022-11-13,North,1824.43,180.11,422.57,0.0
2022-11-14,North,1869.55,203.72,399.83,0.0
2022-11-15,North,1767.31,187.91,411.87,0.0
